year,year_index,geo,income_quintile,expense_category,coordinate,expense,log_expense,age_group,family_income_group,income,log_income,expense_to_income_ratio
2012,2,Province 8,Second quintile,Household furnishings and equipment,C760,1763.0,3.246252,25 to 34 years,"$60,000 and over",2260.0,3.354108,0.7800885
2012,2,Province 8,Second quintile,Household furnishings,C761,754.0,2.877371,25 to 34 years,"$70,000 and over",1930.0,3.285557,0.39067358
2012,2,Province 8,Second quintile,Household equipment,C762,930.0,2.968483,25 to 34 years,"$75,000 and over",1760.0,3.245513,0.52840909
2012,2,Province 8,Second quintile,Clothing and accessories,C764,2725.0,3.435367,25 to 34 years,"$90,000 and over",1300.0,3.113943,2.09615385
2012,2,Province 8,Second quintile,Transportation,C765,7232.0,3.859258,25 to 34 years,Median total income,75670.0,4.878924,0.09557288
2012,2,Province 8,Third quintile,Total expenditure,C766,65308.0,4.814966,35 to 44 years,All income groups,5570.0,3.745855,11.72495512
2012,2,Province 8,Third quintile,Food purchased from stores,C767,5119.0,3.709185,35 to 44 years,"Under $10,000",80.0,1.90309,63.9875
2012,2,Province 8,Third quintile,Food purchased from restaurants,C768,1851.0,3.267406,35 to 44 years,"$10,000 and over",5490.0,3.739572,0.33715847
2012,2,Province 8,Third quintile,Shelter,C769,16032.0,4.204988,35 to 44 years,"$15,000 and over",5460.0,3.737193,2.93626374
2012,2,Province 8,Third quintile,Principal accommodation,C770,15038.0,4.17719,35 to 44 years,"$20,000 and over",5400.0,3.732394,2.78481481
2012,2,Province 8,Third quintile,Rented living quarters,C771,4853.0,3.68601,35 to 44 years,"$25,000 and over",5340.0,3.727541,0.9088015
2012,2,Province 8,Third quintile,Owned living quarters,C772,7710.0,3.887054,35 to 44 years,"$30,000 and over",5260.0,3.720986,1.46577947
2012,2,Province 8,Third quintile,"Water, fuel and electricity for principal accommodation",C773,2475.0,3.393575,35 to 44 years,"$35,000 and over",5160.0,3.71265,0.47965116
2012,2,Province 8,Third quintile,Other accommodation,C774,994.0,2.997386,35 to 44 years,"$40,000 and over",5050.0,3.703291,0.19683168
2012,2,Province 8,Third quintile,Household operations,C775,4224.0,3.625724,35 to 44 years,"$45,000 and over",4920.0,3.691965,0.85853659
2012,2,Province 8,Third quintile,Communications,C776,2036.0,3.308778,35 to 44 years,"$50,000 and over",4760.0,3.677607,0.42773109
2012,2,Province 8,Third quintile,Household furnishings and equipment,C777,1955.0,3.291147,35 to 44 years,"$60,000 and over",4410.0,3.644439,0.44331066
2012,2,Province 8,Third quintile,Household equipment,C779,758.0,2.879669,35 to 44 years,"$75,000 and over",3780.0,3.577492,0.2005291
2012,2,Province 8,Third quintile,Household appliances,C780,307.0,2.487138,35 to 44 years,"$80,000 and over",3530.0,3.547775,0.08696884
2012,2,Province 8,Third quintile,Clothing and accessories,C781,3101.0,3.491502,35 to 44 years,"$90,000 and over",3070.0,3.487138,1.01009772
2012,2,Province 8,Third quintile,Transportation,C782,10376.0,4.01603,35 to 44 years,Median total income,96820.0,4.985965,0.10716794
2012,2,Province 8,Fourth quintile,Total expenditure,C783,92214.0,4.964797,45 to 54 years,All income groups,6850.0,3.835691,13.46189781
2012,2,Province 8,Fourth quintile,Food purchased from stores,C784,6131.0,3.787531,45 to 54 years,"Under $10,000",110.0,2.041393,55.73636364
2012,2,Province 8,Fourth quintile,Food purchased from restaurants,C785,2546.0,3.405858,45 to 54 years,"$10,000 and over",6750.0,3.829304,0.37718519
2012,2,Province 8,Fourth quintile,Shelter,C786,20403.0,4.309694,45 to 54 years,"$15,000 and over",6670.0,3.824126,3.05892054
2012,2,Province 8,Fourth quintile,Principal accommodation,C787,18902.0,4.276508,45 to 54 years,"$20,000 and over",6600.0,3.819544,2.86393939
2012,2,Province 8,Fourth quintile,Rented living quarters,C788,1834.0,3.263399,45 to 54 years,"$25,000 and over",6530.0,3.814913,0.28085758
2012,2,Province 8,Fourth quintile,Owned living quarters,C789,13831.0,4.140854,45 to 54 years,"$30,000 and over",6440.0,3.808886,2.14767081
2012,2,Province 8,Fourth quintile,"Water, fuel and electricity for principal accommodation",C790,3237.0,3.510143,45 to 54 years,"$35,000 and over",6310.0,3.800029,0.51299525
2012,2,Province 8,Fourth quintile,Other accommodation,C791,1501.0,3.176381,45 to 54 years,"$40,000 and over",6180.0,3.790988,0.24288026
2012,2,Province 8,Fourth quintile,Household operations,C792,4990.0,3.698101,45 to 54 years,"$45,000 and over",6030.0,3.780317,0.82752902
2012,2,Province 8,Fourth quintile,Communications,C793,2154.0,3.333246,45 to 54 years,"$50,000 and over",5880.0,3.769377,0.36632653
2012,2,Province 8,Fourth quintile,Household furnishings and equipment,C794,2779.0,3.443889,45 to 54 years,"$60,000 and over",5480.0,3.738781,0.50711679
2012,2,Province 8,Fourth quintile,Household furnishings,C795,1359.0,3.133219,45 to 54 years,"$70,000 and over",5140.0,3.710963,0.26439689
2012,2,Province 8,Fourth quintile,Household equipment,C796,1188.0,3.074816,45 to 54 years,"$75,000 and over",4920.0,3.691965,0.24146341
2012,2,Province 8,Fourth quintile,Household appliances,C797,650.0,2.812913,45 to 54 years,"$80,000 and over",4680.0,3.670246,0.13888889
2012,2,Province 8,Fourth quintile,Clothing and accessories,C798,4073.0,3.609914,45 to 54 years,"$90,000 and over",4180.0,3.621176,0.97440191
2012,2,Province 8,Fourth quintile,Transportation,C799,15267.0,4.183754,45 to 54 years,Median total income,106220.0,5.026206,0.14372999
2012,2,Province 8,Highest quintile,Total expenditure,C800,159819.0,5.203628,55 to 64 years,All income groups,6780.0,3.83123,23.57212389
2012,2,Province 8,Highest quintile,Food purchased from stores,C801,8114.0,3.909235,55 to 64 years,"Under $10,000",60.0,1.778151,135.23333333
2012,2,Province 8,Highest quintile,Food purchased from restaurants,C802,3931.0,3.594503,55 to 64 years,"$10,000 and over",6720.0,3.827369,0.58497024
2012,2,Province 8,Highest quintile,Shelter,C803,25004.0,4.398009,55 to 64 years,"$15,000 and over",6600.0,3.819544,3.78848485
2012,2,Province 8,Highest quintile,Principal accommodation,C804,21430.0,4.331022,55 to 64 years,"$20,000 and over",6510.0,3.813581,3.29185868
2012,2,Province 8,Highest quintile,Rented living quarters,C805,1463.0,3.165244,55 to 64 years,"$25,000 and over",6410.0,3.806858,0.22823713
2012,2,Province 8,Highest quintile,Owned living quarters,C806,16071.0,4.206043,55 to 64 years,"$30,000 and over",6260.0,3.796574,2.5672524
2012,2,Province 8,Highest quintile,"Water, fuel and electricity for principal accommodation",C807,3896.0,3.590619,55 to 64 years,"$35,000 and over",6120.0,3.786751,0.63660131
2012,2,Province 8,Highest quintile,Other accommodation,C808,3574.0,3.553155,55 to 64 years,"$40,000 and over",5930.0,3.773055,0.60269815
2012,2,Province 8,Highest quintile,Household operations,C809,7636.0,3.882866,55 to 64 years,"$45,000 and over",5700.0,3.755875,1.33964912
2012,2,Province 8,Highest quintile,Communications,C810,2615.0,3.417472,55 to 64 years,"$50,000 and over",5460.0,3.737193,0.47893773
2012,2,Province 8,Highest quintile,Household furnishings and equipment,C811,4052.0,3.607669,55 to 64 years,"$60,000 and over",4920.0,3.691965,0.82357724
2012,2,Province 8,Highest quintile,Household furnishings,C812,1948.0,3.289589,55 to 64 years,"$70,000 and over",4380.0,3.641474,0.44474886
2012,2,Province 8,Highest quintile,Household equipment,C813,1800.0,3.255273,55 to 64 years,"$75,000 and over",4100.0,3.612784,0.43902439
2012,2,Province 8,Highest quintile,Household appliances,C814,798.0,2.902003,55 to 64 years,"$80,000 and over",3810.0,3.580925,0.20944882
2012,2,Province 8,Highest quintile,Clothing and accessories,C815,6488.0,3.812111,55 to 64 years,"$90,000 and over",3260.0,3.513218,1.99018405
2012,2,Province 8,Highest quintile,Transportation,C816,20092.0,4.303023,55 to 64 years,Median total income,87380.0,4.941412,0.2299382
2012,2,Province 9,All quintiles,Total expenditure,C817,88374.0,4.946325,Total all ages,All income groups,1902890.0,6.279414,0.04644199
2012,2,Province 9,All quintiles,Food purchased from stores,C818,5662.0,3.75297,Total all ages,"Under $10,000",25420.0,4.405176,0.222738
2012,2,Province 9,All quintiles,Food purchased from restaurants,C819,2457.0,3.390405,Total all ages,"$10,000 and over",1877470.0,6.273573,0.00130868
2012,2,Province 9,All quintiles,Shelter,C820,17237.0,4.236462,Total all ages,"$15,000 and over",1860460.0,6.26962,0.00926491
2012,2,Province 9,All quintiles,Principal accommodation,C821,15390.0,4.187239,Total all ages,"$20,000 and over",1832630.0,6.263075,0.00839777
2012,2,Province 9,All quintiles,Rented living quarters,C822,3317.0,3.520745,Total all ages,"$25,000 and over",1799580.0,6.255171,0.00184321
2012,2,Province 9,All quintiles,Owned living quarters,C823,9291.0,3.968062,Total all ages,"$30,000 and over",1734520.0,6.239179,0.00535653
2012,2,Province 9,All quintiles,"Water, fuel and electricity for principal accommodation",C824,2782.0,3.444357,Total all ages,"$35,000 and over",1644580.0,6.216055,0.00169162
2012,2,Province 9,All quintiles,Other accommodation,C825,1847.0,3.266467,Total all ages,"$40,000 and over",1559490.0,6.192983,0.00118436
2012,2,Province 9,All quintiles,Household operations,C826,4637.0,3.666237,Total all ages,"$45,000 and over",1475040.0,6.168804,0.00314364
2012,2,Province 9,All quintiles,Communications,C827,2161.0,3.334655,Total all ages,"$50,000 and over",1390400.0,6.14314,0.00155423
2012,2,Province 9,All quintiles,Household furnishings and equipment,C828,2661.0,3.425045,Total all ages,"$60,000 and over",1220170.0,6.08642,0.00218084
2012,2,Province 9,All quintiles,Household furnishings,C829,1091.0,3.037825,Total all ages,"$70,000 and over",1054380.0,6.022997,0.00103473
2012,2,Province 9,All quintiles,Household equipment,C830,1345.0,3.128722,Total all ages,"$75,000 and over",973820.0,5.988479,0.00138116
2012,2,Province 9,All quintiles,Household appliances,C831,599.0,2.777427,Total all ages,"$80,000 and over",896610.0,5.952604,0.00066807
2012,2,Province 9,All quintiles,Clothing and accessories,C832,4086.0,3.611298,Total all ages,"$90,000 and over",752020.0,5.876229,0.00543337
2012,2,Province 9,All quintiles,Transportation,C833,13583.0,4.132996,Total all ages,Median total income,76420.0,4.883207,0.17774143
2012,2,Province 9,Lowest quintile,Total expenditure,C834,35060.0,4.544812,0 to 24 years,All income groups,31740.0,4.501607,1.10459987
2012,2,Province 9,Lowest quintile,Food purchased from stores,C835,3426.0,3.534787,0 to 24 years,"Under $10,000",1560.0,3.193125,2.19615385
2012,2,Province 9,Lowest quintile,Food purchased from restaurants,C836,1387.0,3.142076,0 to 24 years,"$10,000 and over",30180.0,4.479719,0.04595759
2012,2,Province 9,Lowest quintile,Shelter,C837,10232.0,4.009961,0 to 24 years,"$15,000 and over",28580.0,4.456062,0.3580126
2012,2,Province 9,Lowest quintile,Principal accommodation,C838,9807.0,3.991536,0 to 24 years,"$20,000 and over",26410.0,4.421768,0.37133661
2012,2,Province 9,Lowest quintile,Rented living quarters,C839,5054.0,3.703635,0 to 24 years,"$25,000 and over",23800.0,4.376577,0.21235294
2012,2,Province 9,Lowest quintile,Owned living quarters,C840,3013.0,3.478999,0 to 24 years,"$30,000 and over",21160.0,4.325516,0.1423913
2012,2,Province 9,Lowest quintile,"Water, fuel and electricity for principal accommodation",C841,1739.0,3.2403,0 to 24 years,"$35,000 and over",18510.0,4.267406,0.09394922
2012,2,Province 9,Lowest quintile,Other accommodation,C842,426.0,2.62941,0 to 24 years,"$40,000 and over",15750.0,4.197281,0.02704762
2012,2,Province 9,Lowest quintile,Household operations,C843,2501.0,3.398114,0 to 24 years,"$45,000 and over",13080.0,4.116608,0.19120795
2012,2,Province 9,Lowest quintile,Communications,C844,1285.0,3.108903,0 to 24 years,"$50,000 and over",10750.0,4.031408,0.11953488
2012,2,Province 9,Lowest quintile,Household furnishings and equipment,C845,1657.0,3.219323,0 to 24 years,"$60,000 and over",6900.0,3.838849,0.24014493
2012,2,Province 9,Lowest quintile,Household furnishings,C846,594.0,2.773786,0 to 24 years,"$70,000 and over",4310.0,3.634477,0.13781903
2012,2,Province 9,Lowest quintile,Household equipment,C847,487.0,2.687529,0 to 24 years,"$75,000 and over",3320.0,3.521138,0.14668675
2012,2,Province 9,Lowest quintile,Household appliances,C848,250.0,2.39794,0 to 24 years,"$80,000 and over",2550.0,3.40654,0.09803922
2012,2,Province 9,Lowest quintile,Clothing and accessories,C849,1777.0,3.249687,0 to 24 years,"$90,000 and over",1430.0,3.155336,1.24265734
2012,2,Province 9,Lowest quintile,Transportation,C850,5683.0,3.754578,0 to 24 years,Median total income,39780.0,4.599665,0.14286073
2012,2,Province 9,Second quintile,Total expenditure,C851,51737.0,4.713801,25 to 34 years,All income groups,258630.0,5.412679,0.20004253
2012,2,Province 9,Second quintile,Food purchased from stores,C852,4920.0,3.691965,25 to 34 years,"Under $10,000",5860.0,3.767898,0.83959044
2012,2,Province 9,Second quintile,Food purchased from restaurants,C853,1672.0,3.223236,25 to 34 years,"$10,000 and over",252770.0,5.402726,0.00661471
2012,2,Province 9,Second quintile,Shelter,C854,12293.0,4.089658,25 to 34 years,"$15,000 and over",248850.0,5.395938,0.04939924
2012,2,Province 9,Second quintile,Principal accommodation,C855,11276.0,4.052155,25 to 34 years,"$20,000 and over",243810.0,5.387052,0.04624913
2012,2,Province 9,Second quintile,Rented living quarters,C856,4168.0,3.619928,25 to 34 years,"$25,000 and over",237650.0,5.375938,0.0175384
2012,2,Province 9,Second quintile,Owned living quarters,C857,4792.0,3.680517,25 to 34 years,"$30,000 and over",230680.0,5.36301,0.02077337
2012,2,Province 9,Second quintile,"Water, fuel and electricity for principal accommodation",C858,2316.0,3.364739,25 to 34 years,"$35,000 and over",223080.0,5.348461,0.01038193
2012,2,Province 9,Second quintile,Other accommodation,C859,1017.0,3.007321,25 to 34 years,"$40,000 and over",214130.0,5.330678,0.00474945
2012,2,Province 9,Second quintile,Household operations,C860,3258.0,3.512951,25 to 34 years,"$45,000 and over",203660.0,5.308906,0.01599725
2012,2,Province 9,Second quintile,Communications,C861,1820.0,3.260071,25 to 34 years,"$50,000 and over",192050.0,5.283414,0.0094767
2012,2,Province 9,Second quintile,Household furnishings and equipment,C862,1728.0,3.237544,25 to 34 years,"$60,000 and over",166010.0,5.220134,0.01040901
2012,2,Province 9,Second quintile,Household furnishings,C863,751.0,2.87564,25 to 34 years,"$70,000 and over",137980.0,5.139816,0.00544282
2012,2,Province 9,Second quintile,Household equipment,C864,903.0,2.955688,25 to 34 years,"$75,000 and over",124020.0,5.093492,0.00728108
2012,2,Province 9,Second quintile,Household appliances,C865,372.0,2.570543,25 to 34 years,"$80,000 and over",110320.0,5.042654,0.00337201
2012,2,Province 9,Second quintile,Clothing and accessories,C866,2674.0,3.427161,25 to 34 years,"$90,000 and over",84910.0,4.928959,0.03149217
2012,2,Province 9,Second quintile,Transportation,C867,8882.0,3.948511,25 to 34 years,Median total income,73130.0,4.864096,0.12145494
2012,2,Province 9,Third quintile,Total expenditure,C868,74571.0,4.87257,35 to 44 years,All income groups,364320.0,5.561483,0.20468544
2012,2,Province 9,Third quintile,Food purchased from stores,C869,5553.0,3.744528,35 to 44 years,"Under $10,000",7200.0,3.857332,0.77125
2012,2,Province 9,Third quintile,Food purchased from restaurants,C870,2074.0,3.316809,35 to 44 years,"$10,000 and over",357120.0,5.552814,0.00580757
2012,2,Province 9,Third quintile,Shelter,C871,15755.0,4.197418,35 to 44 years,"$15,000 and over",352930.0,5.547689,0.04464058
2012,2,Province 9,Third quintile,Principal accommodation,C872,14604.0,4.164472,35 to 44 years,"$20,000 and over",347560.0,5.54103,0.04201864
2012,2,Province 9,Third quintile,Rented living quarters,C873,3495.0,3.543447,35 to 44 years,"$25,000 and over",341050.0,5.532818,0.01024776
2012,2,Province 9,Third quintile,Owned living quarters,C874,8368.0,3.922622,35 to 44 years,"$30,000 and over",333470.0,5.523057,0.02509371
2012,2,Province 9,Third quintile,"Water, fuel and electricity for principal accommodation",C875,2741.0,3.437909,35 to 44 years,"$35,000 and over",325330.0,5.512324,0.00842529
2012,2,Province 9,Third quintile,Other accommodation,C876,1152.0,3.061452,35 to 44 years,"$40,000 and over",316180.0,5.499934,0.00364349
2012,2,Province 9,Third quintile,Household operations,C877,4123.0,3.615213,35 to 44 years,"$45,000 and over",305420.0,5.484897,0.01349944
2012,2,Province 9,Third quintile,Communications,C878,2152.0,3.332842,35 to 44 years,"$50,000 and over",293440.0,5.467519,0.0073337
2012,2,Province 9,Third quintile,Household furnishings and equipment,C879,2339.0,3.36903,35 to 44 years,"$60,000 and over",266630.0,5.425909,0.00877246
2012,2,Province 9,Third quintile,Household furnishings,C880,681.0,2.833147,35 to 44 years,"$70,000 and over",237630.0,5.375901,0.0028658
2012,2,Province 9,Third quintile,Household equipment,C881,1491.0,3.173478,35 to 44 years,"$75,000 and over",222170.0,5.346685,0.00671108
